11/15/2023,5,74,457,894,34
3/3/2023,5,62,251,189,91
7/29/2023,5,89,1636,660,65
11/1/2023,5,11,791,545,49
7/10/2023,5,39,1773,657,83
10/9/2023,5,16,292,637,83
12/15/2023,5,27,1160,499,78
12/14/2023,5,17,873,195,65
6/15/2023,5,47,1121,699,32
5/29/2023,5,49,473,30,55
4/24/2023,5,64,1085,999,72
2/26/2023,5,58,2270,410,45
7/17/2023,5,26,1716,958,47
12/4/2023,5,20,2039,505,91
4/10/2023,5,29,387,210,53
3/28/2023,5,58,1033,31,34
6/27/2023,5,70,161,309,74
9/24/2023,5,16,2805,726,64
10/1/2023,5,72,1653,203,37
5/15/2023,5,28,882,778,93
5/4/2023,5,7,494,808,60
10/24/2023,5,82,1840,809,35
5/4/2023,5,2,2418,124,68
10/5/2023,5,22,2825,180,49
12/29/2023,5,44,1053,983,61
7/17/2023,5,32,2316,811,58
2/23/2023,5,28,715,475,33
6/3/2023,5,62,680,551,56
5/21/2023,5,31,807,16,52
7/30/2023,5,33,1497,407,42
5/21/2023,5,21,2488,276,100
10/6/2023,5,81,1855,902,76
11/22/2023,5,55,273,484,59
6/15/2023,5,80,2669,664,75
8/21/2023,5,43,1736,420,79
5/8/2023,5,61,98,935,83
6/5/2023,5,33,2808,768,43
5/7/2023,5,4,1196,402,90
2/26/2023,5,70,1452,221,67
12/1/2023,5,20,1618,486,73
12/23/2023,5,75,599,229,46
5/2/2023,5,20,722,772,83
7/15/2023,5,87,900,471,57
5/28/2023,5,49,2890,471,93
2/17/2023,5,100,561,577,81
5/8/2023,5,73,850,72,97
10/16/2023,5,38,732,266,76
3/13/2023,5,15,1387,206,58
2/11/2023,5,32,1803,386,41
7/12/2023,5,17,248,257,81
5/8/2023,5,50,779,720,39
9/14/2023,5,9,2125,611,66
10/25/2023,5,48,1666,692,92
10/14/2023,5,9,1534,898,56
4/13/2023,5,83,13,540,79
8/31/2023,5,37,1725,433,57
4/14/2023,5,59,1697,825,66
8/31/2023,5,28,1169,442,58
11/13/2023,5,64,2829,708,74
12/27/2023,5,75,357,950,73
11/27/2023,5,54,1189,264,58
8/8/2023,5,71,863,831,81
9/16/2023,5,8,2939,180,64
12/8/2023,5,84,1738,775,69
9/30/2023,5,63,1054,357,90
2/12/2023,5,69,2509,312,87
5/5/2023,5,12,2578,54,43
9/4/2023,5,77,623,426,65
7/29/2023,5,1,2473,883,48
3/29/2023,5,52,2325,691,40
12/12/2023,5,17,1833,168,96
6/4/2023,5,33,2693,981,62
7/8/2023,5,78,2324,674,36
5/16/2023,5,46,1231,686,89
4/2/2023,5,97,2007,540,82
3/27/2023,5,20,173,124,78
11/30/2023,5,61,2328,394,33
9/30/2023,5,23,521,836,90
5/14/2023,5,67,2983,638,70
7/30/2023,5,1,860,939,30
6/1/2023,5,8,1978,911,68
8/16/2023,5,97,2020,147,50
2/13/2023,5,49,2302,881,34
3/31/2023,5,27,2501,889,92
3/16/2023,5,91,1386,484,37
6/12/2023,5,100,2101,774,65
11/13/2023,5,89,653,206,32
11/27/2023,5,99,1701,145,41
7/22/2023,5,13,41,706,53
3/20/2023,5,26,1625,741,55
3/2/2023,5,16,893,3,45
3/4/2023,5,56,1622,588,57
9/10/2023,5,55,1938,108,92
6/22/2023,5,42,2376,75,76
11/8/2023,5,59,2354,522,80
7/26/2023,4,73,2010,137,68
10/9/2023,4,41,1616,546,70
3/18/2023,4,85,216,182,70
12/4/2023,4,30,1300,97,98
10/4/2023,4,21,206,968,88
2/18/2023,4,62,2555,265,55
3/9/2023,4,27,2859,633,35
9/8/2023,4,27,2720,237,43
8/25/2023,4,93,133,328,76
7/22/2023,4,25,688,166,40
11/1/2023,4,28,2325,225,33
9/26/2023,4,11,2560,881,72
12/22/2023,4,65,2448,695,95
11/26/2023,4,39,711,287,57
6/22/2023,4,12,2701,586,100
4/19/2023,4,5,1381,350,76
5/25/2023,4,92,494,940,82
9/12/2023,4,26,1387,108,47
9/10/2023,4,13,2912,670,58
3/5/2023,4,3,1475,669,86
3/26/2023,4,85,1080,115,66
6/21/2023,4,69,1467,824,59
12/6/2023,4,99,2587,86,36
3/1/2023,4,98,269,421,63
8/29/2023,4,84,744,160,59
2/14/2023,4,62,2655,248,64
9/18/2023,4,43,2499,406,68
8/20/2023,4,16,2211,712,65
3/9/2023,4,74,190,23,77
11/15/2023,4,56,1722,393,37
9/11/2023,4,75,1729,684,83
8/12/2023,4,39,1693,670,74
3/16/2023,4,95,2381,144,99
11/6/2023,4,63,2434,241,42
7/24/2023,4,21,1183,581,91
9/15/2023,4,30,1854,633,62
4/4/2023,4,87,2619,658,61
8/5/2023,4,7,2816,892,80
6/2/2023,4,40,1577,238,51
6/1/2023,4,63,174,527,35
7/28/2023,4,50,980,527,91
2/12/2023,4,6,493,726,81
4/18/2023,4,92,1164,691,90
3/26/2023,4,100,1841,386,85
4/26/2023,4,83,829,306,51
6/7/2023,4,23,476,675,49
5/22/2023,4,54,2353,616,79
6/26/2023,4,62,1465,970,70
6/4/2023,4,48,790,301,81
5/27/2023,4,4,2242,668,35
8/4/2023,4,72,2474,816,55
9/28/2023,4,56,495,741,63
6/7/2023,4,18,721,867,87
9/7/2023,4,35,2986,570,88
9/13/2023,4,29,1477,232,71
10/21/2023,4,88,2507,698,49
2/27/2023,4,100,747,548,32
4/3/2023,4,66,561,547,87
7/13/2023,4,47,2339,150,57
5/18/2023,4,24,903,702,91
5/25/2023,4,11,2086,966,88
2/16/2023,4,17,648,650,71
6/1/2023,4,9,1312,54,83
3/24/2023,4,8,804,99,80
3/17/2023,4,41,1979,415,70
2/26/2023,4,19,2166,331,41
3/13/2023,4,48,2196,82,91
7/12/2023,4,57,2903,777,61
7/11/2023,4,5,1353,916,94
7/13/2023,4,59,2443,299,83
12/19/2023,4,25,1622,446,39
8/2/2023,4,61,509,17,47
5/14/2023,4,85,385,646,35
4/5/2023,4,80,531,705,43
12/30/2023,4,85,1261,628,93
10/31/2023,4,25,2301,885,94
10/23/2023,4,81,1361,936,35
9/23/2023,4,50,2947,754,39
10/2/2023,4,45,2347,250,57
12/4/2023,4,25,2101,817,57
7/4/2023,4,46,2981,358,48
8/4/2023,4,92,870,536,70
12/11/2023,4,91,648,806,82
12/9/2023,4,96,2630,150,31
3/2/2023,4,84,549,214,33
11/9/2023,4,76,1566,263,91
9/12/2023,4,23,2145,919,67
3/8/2023,4,81,2186,992,63
7/27/2023,4,38,342,215,79
10/28/2023,4,39,2503,872,61
4/7/2023,4,29,1099,384,99
5/16/2023,4,97,2742,699,84
9/10/2023,4,10,566,394,70
10/21/2023,4,62,467,277,79
2/10/2023,4,24,1860,704,59
4/2/2023,4,32,1714,112,37
8/2/2023,4,4,1465,496,68
5/1/2023,4,93,2200,774,30
5/30/2023,4,82,2735,154,77
3/19/2023,4,20,1166,116,58
2/26/2023,4,9,296,13,53
3/5/2023,4,1,2734,236,64
4/26/2023,4,64,2094,947,95
4/9/2023,4,87,1894,526,97
5/28/2023,4,53,200,745,66
5/12/2023,4,16,888,132,63
4/27/2023,4,57,2990,774,39
7/28/2023,4,86,2547,739,82
11/8/2023,4,86,1867,948,87
6/10/2023,4,71,1296,679,62
10/22/2023,4,6,1469,57,62
3/6/2023,4,50,1320,980,67
10/28/2023,4,100,48,710,72
8/27/2023,4,76,1842,950,68
4/19/2023,4,51,2951,597,38
5/12/2023,4,15,2086,95,41
3/21/2023,4,29,1454,411,32
5/16/2023,4,50,162,601,66
7/30/2023,4,87,2705,52,41
11/29/2023,4,47,1999,186,88
11/15/2023,4,5,2203,152,58
7/29/2023,4,62,397,98,46
12/27/2023,4,3,1434,219,78
3/4/2023,4,7,1755,230,68
7/14/2023,4,86,1210,887,88
5/17/2023,4,33,345,395,67
3/18/2023,4,54,360,884,98
9/2/2023,4,6,2866,850,52
5/23/2023,4,48,2473,657,82
6/18/2023,4,56,1969,9,77
9/21/2023,4,9,1293,117,49
2/14/2023,4,27,66,964,76
4/26/2023,4,98,1580,312,47
11/1/2023,4,41,504,817,68
5/4/2023,4,31,2525,437,92
11/21/2023,4,71,2098,338,81
11/7/2023,4,8,1261,358,81
2/19/2023,4,27,2033,492,99
6/24/2023,4,87,2572,329,79
7/26/2023,4,31,250,770,89
10/2/2023,4,37,720,129,83
9/16/2023,4,99,643,459,54
5/12/2023,4,45,78,768,95
4/5/2023,4,24,903,551,39
11/4/2023,4,39,483,408,100
6/18/2023,4,56,2801,682,67
3/13/2023,4,71,1888,284,83
11/19/2023,4,16,381,517,71
7/27/2023,4,2,1021,492,88
10/2/2023,4,84,2265,111,73
9/16/2023,4,48,1691,667,32
12/22/2023,4,3,2159,840,96
5/21/2023,4,74,1359,204,70
11/1/2023,4,30,2892,464,89
9/30/2023,4,14,1729,705,58
5/28/2023,4,13,1308,469,98
10/12/2023,4,78,1514,958,39
3/14/2023,4,87,678,551,40
5/12/2023,4,75,1441,55,86
10/27/2023,4,8,2952,260,64
7/28/2023,4,74,306,505,77
7/13/2023,4,20,617,534,51
9/19/2023,4,90,2906,279,100
3/3/2023,4,96,301,669,54
5/26/2023,4,18,1339,612,83
3/13/2023,4,97,2965,969,100
3/29/2023,4,65,2435,684,75
3/25/2023,4,55,829,922,78
9/18/2023,4,7,29,600,49
5/17/2023,4,46,1645,467,74
8/26/2023,4,54,914,893,52
6/15/2023,4,41,1113,652,61
12/21/2023,4,8,383,127,63
6/14/2023,4,28,2132,644,54
5/9/2023,4,97,656,990,83
11/24/2023,4,80,2074,233,74
3/11/2023,4,3,2731,883,77
7/3/2023,4,93,321,465,59
3/11/2023,4,73,57,648,31
10/3/2023,4,27,2153,379,35
5/18/2023,4,55,1405,821,68
4/12/2023,4,22,1427,454,65
5/17/2023,4,45,2972,308,91
6/2/2023,4,58,2309,239,86
12/5/2023,4,30,810,597,37
5/7/2023,4,64,36,454,78
9/4/2023,4,75,406,731,68
7/7/2023,4,43,1025,695,82
12/14/2023,4,30,2461,626,43
12/25/2023,4,80,2569,343,73
9/24/2023,4,70,2128,826,38
6/13/2023,4,74,455,582,84
10/3/2023,4,87,1426,433,38
11/13/2023,4,56,2464,958,87
11/22/2023,4,8,554,430,46
3/9/2023,4,49,804,813,43
11/30/2023,4,45,697,19,42
12/9/2023,4,20,1331,284,84
11/1/2023,4,93,2173,881,86
5/9/2023,4,36,904,634,91
10/3/2023,4,70,832,650,42
7/20/2023,4,90,89,464,87
12/14/2023,4,28,2420,373,73
11/11/2023,4,85,1909,752,33
7/13/2023,4,77,1850,238,76
4/20/2023,4,55,2873,297,34
8/25/2023,4,16,390,152,57
8/25/2023,4,71,1265,16,89
7/11/2023,4,30,2027,909,44
11/10/2023,4,12,2379,572,73
2/17/2023,4,43,2559,701,49
5/11/2023,4,96,1844,839,91
4/12/2023,4,29,2078,775,40
9/6/2023,4,35,2447,107,100
8/7/2023,4,52,1947,287,30
12/19/2023,4,6,437,644,75
11/25/2023,4,93,2144,927,64
4/13/2023,4,19,1258,707,58
12/18/2023,4,60,1893,480,63
4/18/2023,4,54,1496,276,77
5/14/2023,4,54,1897,338,57
4/1/2023,4,87,2054,402,59
6/19/2023,4,55,2937,941,36
8/11/2023,4,14,2931,525,82
9/27/2023,4,61,2212,197,87
6/25/2023,4,41,2589,982,38
11/25/2023,4,87,355,806,86
5/11/2023,4,92,712,822,52
5/10/2023,4,73,2409,209,72
8/17/2023,4,97,465,646,82
6/10/2023,4,59,523,187,42
9/13/2023,4,76,1633,737,92
5/1/2023,4,77,2175,950,53
8/14/2023,4,89,868,634,82
9/12/2023,4,45,1412,196,70
9/30/2023,4,43,1414,29,99
12/30/2023,4,7,67,226,59
7/6/2023,4,91,2044,573,97
12/29/2023,4,9,597,451,88
9/1/2023,4,45,443,184,78
10/14/2023,4,56,2340,501,72
2/12/2023,4,89,2117,427,86
4/5/2023,4,14,332,818,85
5/15/2023,4,11,137,785,92
3/29/2023,4,54,1235,243,98
6/23/2023,4,62,1389,402,84
3/13/2023,4,62,1063,217,53
4/13/2023,4,36,202,131,95
6/3/2023,4,28,1026,570,41
3/8/2023,4,95,836,837,100
9/4/2023,4,82,420,833,52
2/15/2023,4,15,853,182,55
5/24/2023,4,67,51,255,31
11/5/2023,4,17,2948,381,67
8/15/2023,4,98,1415,558,59
6/7/2023,4,23,1289,61,53
2/26/2023,4,61,1455,581,74
6/17/2023,4,58,693,347,97
7/5/2023,4,80,2333,916,49
4/2/2023,4,78,221,550,30
8/26/2023,4,100,2573,252,71
5/19/2023,4,76,915,887,51
11/3/2023,4,96,108,908,53
6/25/2023,4,66,2122,785,59
6/28/2023,4,36,1832,881,52
4/15/2023,4,31,842,502,80
10/15/2023,4,97,2551,690,72
6/9/2023,4,93,1672,739,46
5/29/2023,4,62,1213,958,85
11/25/2023,4,20,1906,488,90
12/3/2023,4,48,254,918,74
8/8/2023,4,27,1501,378,70
10/15/2023,4,19,365,785,89
7/10/2023,4,57,2911,83,90
12/13/2023,4,84,2760,287,38
12/28/2023,4,40,272,833,69
7/6/2023,4,30,2546,234,59
4/25/2023,4,80,1477,642,61
2/6/2023,4,42,1100,116,60
4/4/2023,4,29,1150,708,82
12/2/2023,4,19,185,974,91
5/6/2023,4,14,2625,199,38
4/20/2023,4,69,645,499,72
8/3/2023,4,18,685,801,30
2/17/2023,4,17,2496,68,71
11/13/2023,4,57,1759,913,92
10/17/2023,4,91,851,389,39
8/18/2023,4,69,1007,447,67
6/11/2023,4,68,2075,102,57
4/11/2023,4,33,2428,501,95
6/3/2023,4,39,2373,732,45
6/27/2023,4,32,1636,849,81
12/12/2023,4,40,2075,688,84
8/7/2023,4,3,690,455,45
12/27/2023,4,53,1551,162,56
9/19/2023,4,26,2070,39,71
4/17/2023,4,24,496,23,30
8/16/2023,4,66,2402,906,33
7/21/2023,4,54,2275,484,36
10/4/2023,4,35,773,150,97
9/28/2023,4,18,906,148,62
8/24/2023,4,71,2992,350,94
5/24/2023,4,41,2843,826,75
7/10/2023,4,79,1280,420,88
9/25/2023,4,28,1782,777,36
10/31/2023,4,61,2990,639,59
8/21/2023,4,34,1534,246,46
3/4/2023,4,6,1931,840,91
6/30/2023,4,93,2106,288,77
11/11/2023,4,44,1511,645,91
2/22/2023,4,14,2285,271,95
3/17/2023,4,56,810,310,35
4/30/2023,4,14,184,121,75
11/25/2023,4,87,648,249,47
8/9/2023,4,29,2019,261,90
4/25/2023,4,63,858,638,87
4/19/2023,4,18,2610,76,57
2/8/2023,4,12,2234,150,44
4/13/2023,4,36,1846,107,73
5/15/2023,4,57,1993,578,98
6/1/2023,4,7,747,356,30
12/17/2023,4,12,824,699,61
2/13/2023,4,86,2133,955,96
12/28/2023,4,63,554,610,30
12/12/2023,4,96,2089,426,65
6/7/2023,4,71,2410,248,53
4/12/2023,4,5,1973,289,95
4/3/2023,4,43,2155,646,65
3/3/2023,4,37,2562,779,98
6/22/2023,4,2,981,821,44
9/5/2023,4,73,1904,941,83
10/2/2023,4,94,806,392,86
5/8/2023,4,65,2582,993,33
6/16/2023,4,14,2900,205,78
8/14/2023,4,30,2649,684,69
10/8/2023,4,63,1505,786,50
9/26/2023,4,51,633,620,61
9/30/2023,4,82,2654,392,55
6/30/2023,4,19,2397,677,61
7/29/2023,4,98,583,6,66
10/10/2023,4,90,1042,147,60
2/12/2023,4,98,2903,378,30
7/6/2023,4,30,72,475,32
4/28/2023,4,87,855,484,95
9/18/2023,4,4,2071,372,59
11/19/2023,4,65,2023,557,49
6/9/2023,4,8,559,931,51
5/13/2023,4,10,991,685,37
11/12/2023,4,7,1848,885,35
5/26/2023,4,50,2396,759,87
8/24/2023,4,68,1631,295,99
2/26/2023,4,45,1720,275,31
7/13/2023,4,97,2993,175,47
12/14/2023,4,80,783,118,60
2/18/2023,4,15,129,770,58
9/21/2023,4,28,2192,773,79
3/21/2023,4,60,537,679,83
4/5/2023,4,9,3,83,44
12/19/2023,4,25,2456,886,76
7/21/2023,4,4,2478,916,86
5/13/2023,4,33,2858,136,93
3/30/2023,4,65,2506,58,76
8/2/2023,4,25,884,89,38
4/1/2023,4,3,1842,501,92
5/29/2023,4,78,1250,440,97
6/21/2023,4,67,2498,525,70
11/13/2023,4,19,2392,276,43
2/22/2023,4,69,1974,739,79
8/14/2023,4,68,202,884,83
3/6/2023,4,92,2857,641,44
8/13/2023,4,19,2683,490,88
8/20/2023,4,77,1242,98,52
3/29/2023,4,67,2624,331,57
8/4/2023,4,59,323,734,96
8/1/2023,4,76,820,277,45
10/30/2023,4,22,1273,14,74
4/14/2023,4,78,2116,208,100
10/26/2023,4,88,2127,168,69
9/2/2023,4,73,1070,368,57
11/22/2023,4,57,2289,545,45
12/29/2023,4,86,297,379,86
4/13/2023,4,6,1031,255,40
4/13/2023,4,52,1325,758,69
7/31/2023,4,11,2820,611,93
6/9/2023,4,82,1524,830,83
3/6/2023,4,50,991,700,43
8/4/2023,4,35,1067,250,57
9/17/2023,4,81,2909,774,64
2/24/2023,4,48,2065,342,56
3/24/2023,4,7,915,571,68
4/4/2023,4,41,1838,474,59
3/27/2023,4,53,858,923,70
11/25/2023,4,79,602,433,70
11/23/2023,4,17,457,908,99
3/24/2023,4,90,529,420,72
9/9/2023,4,3,2867,17,49
6/3/2023,4,49,2022,594,90
8/13/2023,4,29,2936,271,67
7/18/2023,4,20,2755,859,51
3/14/2023,4,72,1069,251,87
8/29/2023,4,95,1904,342,52
9/9/2023,4,43,2744,988,79
12/12/2023,4,3,205,949,95
2/28/2023,4,76,2930,211,33
5/1/2023,4,76,2795,80,73
11/3/2023,4,22,578,654,35
8/25/2023,4,57,148,569,30
7/7/2023,4,68,2992,535,100
3/7/2023,4,26,2320,405,50
2/20/2023,4,9,1946,835,74
9/6/2023,4,11,1929,312,81
3/12/2023,4,81,2548,43,53
7/26/2023,4,59,2872,851,32
7/30/2023,4,55,1839,906,83
3/9/2023,4,72,1361,715,80
6/25/2023,4,45,2337,34,34
4/25/2023,4,97,1941,199,31
5/24/2023,4,66,2368,220,61
2/28/2023,4,59,609,72,60
10/30/2023,4,57,1254,602,84
8/17/2023,4,21,587,116,80
6/27/2023,4,90,1852,970,99
6/17/2023,4,74,1262,40,32
6/10/2023,4,8,1637,780,39
4/7/2023,4,25,1881,611,96
11/12/2023,4,46,2409,429,96
5/2/2023,4,74,2184,577,82
8/9/2023,4,84,2799,508,49
2/8/2023,4,98,1301,509,94
3/3/2023,4,25,1930,644,82
3/6/2023,4,30,1540,667,45
7/4/2023,4,1,2113,9,41
6/27/2023,4,14,2196,797,78
12/12/2023,4,83,1868,529,30
3/13/2023,4,66,2785,656,80
3/9/2023,4,18,1503,74,34
12/8/2023,4,36,2558,594,44
6/1/2023,4,6,1459,486,32
3/12/2023,4,75,1908,892,61
12/18/2023,4,78,2269,555,95
12/23/2023,4,48,1416,417,58
12/28/2023,4,85,2157,91,51
11/10/2023,4,78,519,819,65
3/8/2023,4,79,1522,346,62
12/16/2023,4,54,72,170,98
10/25/2023,4,21,2499,413,50
6/3/2023,4,21,303,378,99
7/17/2023,4,16,817,340,66
11/11/2023,4,83,1244,901,85
12/7/2023,4,29,1975,85,52
3/15/2023,4,92,562,763,68
5/18/2023,4,18,546,304,94
8/18/2023,4,96,1014,250,69
9/21/2023,4,79,1998,921,87
8/25/2023,4,47,214,853,42
4/30/2023,4,38,117,815,42
3/18/2023,4,35,1686,969,59
10/18/2023,4,23,142,293,63
5/5/2023,4,46,2700,969,89
7/17/2023,4,12,957,615,95
2/19/2023,4,42,156,877,60
3/12/2023,4,46,2088,241,93
11/22/2023,4,45,2463,208,91
9/30/2023,4,100,330,268,50
10/30/2023,4,39,2238,826,97
12/10/2023,4,2,2729,836,33
6/11/2023,4,77,323,825,84
12/7/2023,4,8,2823,548,99
4/21/2023,4,83,1186,787,57
2/8/2023,4,35,2579,886,33
6/16/2023,4,96,662,784,97
2/25/2023,4,46,2615,632,78
12/12/2023,4,20,1371,836,61
11/25/2023,4,55,420,252,50
2/27/2023,4,83,1383,612,39
2/11/2023,4,79,2765,708,73
11/15/2023,4,97,117,498,40
9/5/2023,4,77,2373,865,83
3/24/2023,4,97,2882,195,100
4/29/2023,4,58,2055,424,45
5/12/2023,4,39,1667,22,87
5/10/2023,4,97,2285,596,94
12/6/2023,4,35,581,925,96
6/6/2023,4,16,909,960,50
5/12/2023,4,42,59,373,33
9/13/2023,4,87,363,933,66
11/29/2023,4,11,2409,585,77
9/5/2023,4,19,2091,367,35
12/12/2023,4,81,1216,712,82
3/5/2023,4,22,2266,154,69
11/26/2023,4,31,2067,475,53
12/26/2023,4,7,1942,135,36
10/27/2023,4,82,2514,488,83
8/11/2023,4,77,1789,223,94
7/31/2023,4,21,1489,202,92
7/15/2023,4,58,1914,877,64
10/31/2023,4,37,1933,519,68
7/19/2023,4,58,2948,756,52
4/20/2023,4,39,2196,971,81
5/28/2023,4,38,2532,96,69
12/13/2023,4,96,1890,604,84
6/29/2023,4,68,68,832,38
2/23/2023,4,11,1870,591,85
8/8/2023,4,15,2855,573,46
10/23/2023,4,46,1555,317,82
10/20/2023,4,64,2227,426,87
9/12/2023,4,95,21,56,66
7/10/2023,4,94,630,514,45
8/25/2023,4,4,2226,351,80
9/19/2023,4,27,432,768,64
2/28/2023,4,44,1825,651,51
8/14/2023,4,44,2772,535,48
9/30/2023,4,32,33,853,91
5/24/2023,4,33,339,630,85
6/16/2023,4,44,281,919,43
6/21/2023,4,16,2432,694,49
6/18/2023,4,4,2306,886,97
2/6/2023,4,25,1149,346,66
8/21/2023,4,73,2608,700,99
9/24/2023,4,40,2983,168,74
3/22/2023,4,28,869,58,54
10/25/2023,4,72,2205,255,52
7/2/2023,4,80,654,693,55
8/22/2023,4,70,1844,170,84
3/24/2023,4,46,2626,244,85
2/23/2023,4,4,2795,973,72
6/5/2023,4,66,316,655,46
2/20/2023,4,93,848,403,75
6/24/2023,4,74,144,210,59
10/16/2023,4,27,1581,280,86
8/26/2023,4,75,2289,867,79
7/20/2023,4,23,1920,190,100
10/5/2023,4,3,858,440,98
7/8/2023,4,90,2279,848,38
3/8/2023,4,85,1311,926,66
6/19/2023,4,80,1065,406,83
4/13/2023,4,80,2298,808,98
9/5/2023,4,65,2681,959,37
12/11/2023,4,97,1113,152,92
12/27/2023,4,64,185,545,97
7/31/2023,4,16,2972,746,69
9/30/2023,4,8,731,444,43
11/9/2023,4,63,2704,428,53
7/5/2023,4,29,132,616,60
11/25/2023,4,42,251,971,35
4/19/2023,4,99,423,576,34
2/22/2023,4,10,1081,345,90
12/5/2023,4,63,2480,31,87
8/11/2023,4,71,1215,101,95
4/28/2023,4,57,451,963,44
4/17/2023,4,86,2364,298,99
10/15/2023,4,91,1718,109,98
4/29/2023,4,35,1960,419,96
10/21/2023,4,15,1348,582,81
9/17/2023,4,39,507,987,92
11/30/2023,4,37,87,951,83
8/4/2023,4,18,2053,309,37
12/15/2023,4,1,2068,20,61
2/23/2023,4,100,1564,698,81
8/21/2023,4,84,539,999,92
12/1/2023,4,41,905,961,69
9/25/2023,4,93,668,510,64
12/30/2023,4,11,1600,22,76
5/12/2023,4,24,1492,920,72
5/1/2023,4,11,1609,607,93
10/10/2023,4,88,2564,483,85
9/10/2023,4,47,1980,360,70
3/2/2023,4,99,998,397,91
10/17/2023,4,77,1684,344,39
2/27/2023,4,66,1921,950,34
6/9/2023,4,84,2604,283,72
8/15/2023,4,9,34,546,64
7/6/2023,4,96,2691,841,93
11/23/2023,4,13,1128,22,92
6/20/2023,4,28,1686,114,93
10/10/2023,4,25,1991,622,92
8/2/2023,4,37,2290,874,41
12/17/2023,4,5,681,223,53
10/22/2023,4,47,419,280,77
7/15/2023,4,58,1440,519,55
8/31/2023,4,8,222,986,78
6/25/2023,4,90,2437,41,80
11/14/2023,4,89,767,856,95
5/24/2023,4,56,1307,345,70
9/9/2023,4,54,1423,770,51
9/24/2023,4,37,210,902,73
6/3/2023,4,65,71,751,97
4/2/2023,4,19,884,597,79
2/11/2023,4,13,2027,950,60
6/1/2023,4,85,93,779,33
8/31/2023,4,39,2197,144,45
12/16/2023,4,55,993,698,73
7/23/2023,4,18,951,181,84
11/21/2023,4,77,338,547,51
9/19/2023,4,64,97,621,66
2/19/2023,4,25,2166,995,98
7/28/2023,4,71,1658,710,100
12/25/2023,4,85,90,810,75
9/8/2023,4,44,1670,664,59
11/20/2023,4,81,2109,79,61
3/3/2023,4,54,971,669,84
2/25/2023,4,12,958,31,79
9/6/2023,4,61,283,185,46
6/4/2023,4,38,2533,735,31
11/4/2023,4,28,2796,296,100
5/18/2023,4,44,89,6,77
3/9/2023,4,42,546,817,52
2/19/2023,4,12,1907,382,72
3/25/2023,4,78,401,837,42
11/16/2023,4,62,1139,677,92
11/18/2023,4,97,2345,51,64
11/20/2023,4,88,2622,651,75
4/17/2023,4,82,2175,550,57
6/1/2023,4,77,1094,354,32
7/26/2023,4,20,416,526,78
7/5/2023,4,70,1557,708,87
12/10/2023,4,23,2506,758,75
7/24/2023,4,38,1710,250,35
4/8/2023,4,85,1095,603,71
7/8/2023,4,80,1435,518,68
7/18/2023,4,75,2205,150,52
8/12/2023,4,61,74,655,62
2/18/2023,4,87,1194,345,58
12/25/2023,4,17,685,103,99
11/23/2023,4,63,1338,468,90
9/16/2023,4,91,2044,853,79
3/10/2023,4,56,204,66,37
3/24/2023,4,13,296,293,75
11/17/2023,4,27,588,638,52
11/13/2023,4,23,213,336,41
6/22/2023,4,59,2363,587,90
10/3/2023,4,94,446,890,76
9/18/2023,4,47,797,779,88
3/11/2023,4,99,645,702,73
11/28/2023,4,61,65,360,76
2/9/2023,4,78,1454,695,88
10/13/2023,4,47,1664,796,56
5/9/2023,4,54,221,792,57
3/20/2023,4,58,2038,118,38
8/27/2023,4,93,859,517,88
8/9/2023,4,27,1467,891,66
2/12/2023,4,96,2130,212,36
9/24/2023,4,71,2814,396,39
9/28/2023,4,79,2433,649,59
11/11/2023,4,4,1051,131,51
5/20/2023,4,59,1946,144,82
3/16/2023,4,3,1317,53,87
2/28/2023,4,35,2841,136,70
10/10/2023,4,51,550,532,39
3/10/2023,4,55,1831,674,98
12/22/2023,4,41,2141,207,72
7/7/2023,4,88,131,225,79
3/10/2023,4,41,1195,575,69
2/15/2023,4,82,1821,965,57
2/23/2023,4,82,2298,407,75
7/29/2023,4,43,987,315,82
5/16/2023,4,52,1769,630,43
7/30/2023,4,68,2229,909,74
5/24/2023,4,11,2340,325,92
10/11/2023,4,50,523,740,35
9/20/2023,4,26,2375,907,52
10/17/2023,4,14,661,378,98
3/23/2023,4,34,2334,398,62
3/15/2023,4,93,2489,659,49
3/13/2023,4,50,1246,449,88
10/31/2023,4,82,2942,658,64
5/9/2023,4,23,112,457,73
11/21/2023,4,62,2110,284,98
12/12/2023,4,24,2651,670,88
10/24/2023,4,90,1847,632,38
5/9/2023,4,41,1166,837,76
11/19/2023,4,64,2984,516,63
3/5/2023,4,82,2957,286,44
2/18/2023,4,100,1935,925,72
4/18/2023,4,78,2080,750,54
3/13/2023,4,35,2160,759,50
6/6/2023,4,35,2259,501,87
4/19/2023,4,86,1012,367,44
3/22/2023,4,90,1237,476,31
9/26/2023,4,42,1748,665,89
8/10/2023,4,20,2353,332,73
8/25/2023,4,25,458,845,42
8/3/2023,4,57,102,121,66
9/7/2023,4,4,1974,488,71
4/13/2023,4,65,2250,757,86
6/30/2023,4,45,1628,872,38
8/11/2023,4,58,1955,926,84
3/23/2023,4,64,2570,326,57
10/18/2023,4,23,77,157,85
10/20/2023,4,12,198,350,50
6/1/2023,4,31,941,691,84
8/17/2023,4,20,656,952,67
8/4/2023,4,9,2371,423,64
8/11/2023,4,52,1891,701,90
7/30/2023,4,56,1819,684,31
2/15/2023,4,95,901,201,89
8/21/2023,4,88,1379,355,82
